Anon Src IP,eventid,operation,url,Src Port,Dst Port,sensor,request,user_agent,Dst IP,query,VT Malicious,VT Engines,VT Labels,VT Tags,VT Reputation,Geo Location,ISP,Malicious_Flag
83.11.136.199,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,60346,631,ed166f59264d,POST,Mozilla/5.0 zgrab/0.x,172.23.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",0,,,,0,US,AS8075 Microsoft Corporation,0
220.54.102.84,ipphoney.connect,,/,61796,631,ed166f59264d,GET,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",172.23.0.2,,10,"ADMINUSLabs, Criminal IP, BitDefender, Certego, CINS Army, CRDF, CyRadar, G-Data, IPsum, Lionic","malicious, phishing",,-2,GB,AS396982 Google LLC,0
132.202.251.223,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,29308,631,ed166f59264d,POST,Mozilla/5.0 zgrab/0.x,172.23.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",6,"Criminal IP, ArcSight Threat Intelligence, CyRadar, Fortinet, IPsum, SOCRadar","malicious, malware",,0,US,AS6939 Hurricane Electric LLC,0
234.147.72.170,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp/print,51458,631,8c50dc6a0fb8,POST,PythonIPP/0.0.0,172.23.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-US""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp/print""]}, {""attribute_name"": ""requesting-user-name"", ""attribute_type"": ""nameWithoutLanguage"", ""attribute_value"": [""PythonIPP""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""printer-device-id"", ""printer-name"", ""printer-type"", ""printer-location"", ""printer-info"", ""printer-make-and-model"", ""printer-state"", ""printer-state-message"", ""printer-state-reason"", ""printer-supply"", ""printer-up-time"", ""printer-uri-supported"", ""device-uri"", ""printer-is-shared"", ""printer-more-info"", ""printer-firmware-string-version"", ""marker-colors"", ""marker-high-levels"", ""marker-levels"", ""marker-low-levels"", ""marker-names"", ""marker-types""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""0000658A"", ""version"": ""2.0""}",1,Criminal IP,malicious,,-1,US,AS8075 Microsoft Corporation,0
234.110.201.19,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,48374,631,1000dcd96f1c,POST,Mozilla/5.0 zgrab/0.x,172.20.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",1,Guardpot,malicious,,0,US,AS8075 Microsoft Corporation,0
234.147.72.170,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp/print,47972,631,1000dcd96f1c,POST,PythonIPP/0.0.0,172.20.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-US""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp/print""]}, {""attribute_name"": ""requesting-user-name"", ""attribute_type"": ""nameWithoutLanguage"", ""attribute_value"": [""PythonIPP""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""printer-device-id"", ""printer-name"", ""printer-type"", ""printer-location"", ""printer-info"", ""printer-make-and-model"", ""printer-state"", ""printer-state-message"", ""printer-state-reason"", ""printer-supply"", ""printer-up-time"", ""printer-uri-supported"", ""device-uri"", ""printer-is-shared"", ""printer-more-info"", ""printer-firmware-string-version"", ""marker-colors"", ""marker-high-levels"", ""marker-levels"", ""marker-low-levels"", ""marker-names"", ""marker-types""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""0000B18D"", ""version"": ""2.0""}",1,Criminal IP,malicious,,-1,US,AS8075 Microsoft Corporation,0
234.68.224.221,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,41388,631,1765f2515ea3,POST,Mozilla/5.0 zgrab/0.x,172.21.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",6,"Criminal IP, ArcSight Threat Intelligence, CRDF, CyRadar, MalwareURL, VIPRE","malicious, malware",,0,US,AS8075 Microsoft Corporation,0
191.59.31.160,ipphoney.connect,,/,57660,631,1765f2515ea3,GET,Mozilla/5.0 (Windows; U; MSIE 9.0; Windows NT 9.0; en-US),172.21.0.2,,3,"CyRadar, Dr.Web, SOCRadar","malicious, malware",,0,HK,AS132883 TOPWAY GLOBAL LIMITED,0
191.59.31.160,ipphoney.connect,,/,57664,631,1765f2515ea3,GET,"Mozilla/5.0 (Linux; Android 12; Pixel 4a) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.41 Mobile Safari/537.36",172.21.0.2,,3,"CyRadar, Dr.Web, SOCRadar","malicious, malware",,0,HK,AS132883 TOPWAY GLOBAL LIMITED,0
220.54.103.148,ipphoney.connect,,/,60004,631,1765f2515ea3,GET,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",172.21.0.2,,11,"Abusix, ADMINUSLabs, Criminal IP, BitDefender, Certego, Chong Lua Dao, CINS Army, CRDF, CyRadar, G-Data, Lionic","malicious, phishing",,-1,GB,AS396982 Google LLC,0
211.129.60.192,ipphoney.connect,,/,56112,631,1765f2515ea3,GET,"Mozilla/5.0 (Ubuntu; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",172.21.0.2,,4,"ArcSight Threat Intelligence, CyRadar, Fortinet, SOCRadar","phishing, malicious, malware",,-1,NL,AS214295 SKYNET NETWORK LTD,0
211.129.60.192,ipphoney.connect,,/favicon.ico,56128,631,1765f2515ea3,GET,"Mozilla/5.0 (Ubuntu; Linux i686) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/126.0.0.0 Safari/537.36",172.21.0.2,,4,"ArcSight Threat Intelligence, CyRadar, Fortinet, SOCRadar","phishing, malicious, malware",,-1,NL,AS214295 SKYNET NETWORK LTD,0
83.11.139.9,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,60110,631,000041f392c2,POST,Mozilla/5.0 zgrab/0.x,172.20.0.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",0,,,,0,US,AS8075 Microsoft Corporation,0
250.219.97.185,ipphoney.connect,,/,52832,631,000041f392c2,GET,curl/7.64.1,172.20.0.2,,5,"Criminal IP, CINS Army, CyRadar, GreyNoise, SOCRadar","malicious, malware",,-2,SG,"AS45102 Alibaba (US) Technology Co., Ltd.",0
194.195.8.221,ipphoney.connect,,/,50734,631,b3f0f39202d7,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",192.168.0.2,,1,Guardpot,malicious,,0,KR,AS3786 LG DACOM Corporation,0
194.195.8.221,ipphoney.connect,,/,50750,631,b3f0f39202d7,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",192.168.0.2,,1,Guardpot,malicious,,0,KR,AS3786 LG DACOM Corporation,0
170.203.137.57,ipphoney.connect,,/,51886,631,b3f0f39202d7,GET,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/92.0.4515.107 Safari/537.36",192.168.0.2,,0,,,,0,CN,AS4812 China Telecom (Group),0
221.176.88.159,ipphoney.connect,,/,35232,631,85e5906926ec,GET,python-requests/2.32.3,192.168.64.2,,6,"ADMINUSLabs, Criminal IP, Cluster25, CyRadar, Fortinet, Guardpot","malicious, malware",,-3,BE,AS396982 Google LLC,0
208.218.130.3,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,48308,631,85e5906926ec,POST,Mozilla/5.0 zgrab/0.x,192.168.64.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",7,"BitDefender, CINS Army, CRDF, CyRadar, G-Data, Lionic, SOCRadar","phishing, malicious, malware",,-8,AE,"AS45102 Alibaba (US) Technology Co., Ltd.",0
234.68.230.23,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,36696,631,85e5906926ec,POST,Mozilla/5.0 zgrab/0.x,192.168.64.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",0,,,,0,US,AS8075 Microsoft Corporation,0
152.60.107.228,ipphoney.connect,,/,45843,631,4e4ddfce0ede,GET,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0,192.168.128.2,,10,"ADMINUSLabs, Criminal IP, alphaMountain.ai, CINS Army, CyRadar, Forcepoint ThreatSeeker, Fortinet, Guardpot, Lionic, SOCRadar","malicious, malware",,0,FR,AS213412 ONYPHE SAS,0
152.60.107.240,ipphoney.connect,,/favicon.ico,47973,631,4e4ddfce0ede,GET,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:134.0) Gecko/20100101 Firefox/134.0,192.168.128.2,,8,"Criminal IP, alphaMountain.ai, CINS Army, CyRadar, Forcepoint ThreatSeeker, IPsum, Lionic, SOCRadar","malicious, malware",,-1,FR,AS213412 ONYPHE SAS,0
122.103.113.38,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,55956,631,4e4ddfce0ede,POST,Mozilla/5.0 zgrab/0.x,192.168.128.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",0,,,,0,US,AS8075 Microsoft Corporation,0
134.203.228.97,ipphoney.connect,,/,49886,631,8c9b36f496dd,GET,"Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2228.0 Safari/537.36",192.168.32.2,,14,"Criminal IP, alphaMountain.ai, BitDefender, Cyble, CyRadar, Fortinet, G-Data, IPsum, Lionic, SOCRadar, Sophos, VIPRE, Webroot, Xcitium Verdict Cloud","malicious, phishing, malware",,-21,US,"AS10439 CariNet, Inc.",0
134.203.228.97,ipphoney.connect,,/favicon.ico,50582,631,8c9b36f496dd,GET,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36",192.168.32.2,,14,"Criminal IP, alphaMountain.ai, BitDefender, Cyble, CyRadar, Fortinet, G-Data, IPsum, Lionic, SOCRadar, Sophos, VIPRE, Webroot, Xcitium Verdict Cloud","malicious, phishing, malware",,-21,US,"AS10439 CariNet, Inc.",0
89.36.27.103,ipphoney.connect,,/,64260,631,8c9b36f496dd,GET,"Expanse, a Palo Alto Networks company, searches across the global IPv4 space multiple times per day to identify customers&#39; presences on the Internet. If you would like to be excluded from our scans, please send IP addresses/domains to: scaninfo@paloaltonetworks.com",192.168.32.2,,8,"ADMINUSLabs, Criminal IP, BitDefender, CINS Army, CRDF, CyRadar, G-Data, IPsum","malicious, phishing",,-1,US,AS396982 Google LLC,0
234.147.72.170,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp/print,46376,631,8c9b36f496dd,POST,PythonIPP/0.0.0,192.168.32.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-US""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp/print""]}, {""attribute_name"": ""requesting-user-name"", ""attribute_type"": ""nameWithoutLanguage"", ""attribute_value"": [""PythonIPP""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""printer-device-id"", ""printer-name"", ""printer-type"", ""printer-location"", ""printer-info"", ""printer-make-and-model"", ""printer-state"", ""printer-state-message"", ""printer-state-reason"", ""printer-supply"", ""printer-up-time"", ""printer-uri-supported"", ""device-uri"", ""printer-is-shared"", ""printer-more-info"", ""printer-firmware-string-version"", ""marker-colors"", ""marker-high-levels"", ""marker-levels"", ""marker-low-levels"", ""marker-names"", ""marker-types""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""0000869F"", ""version"": ""2.0""}",1,Criminal IP,malicious,,-1,US,AS8075 Microsoft Corporation,0
234.34.133.61,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,50638,631,8c9b36f496dd,POST,Mozilla/5.0 zgrab/0.x,192.168.32.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",0,,,,0,US,AS8075 Microsoft Corporation,0
91.216.17.102,ipphoney.connect,,/,47704,631,ba741ab96967,GET,Mozilla/5.0 (Windows NT 10.0; Win64; x64),192.168.64.2,,0,,,,0,VN,AS45899 VNPT Corp,0
132.202.251.214,ipphoney.get-printer-attributes,Get-Printer-Attributes,/ipp,16504,631,ba741ab96967,POST,Mozilla/5.0 zgrab/0.x,192.168.64.2,"{""groups"": [{""attributes"": [{""attribute_name"": ""attributes-charset"", ""attribute_type"": ""charset"", ""attribute_value"": [""utf-8""]}, {""attribute_name"": ""attributes-natural-language"", ""attribute_type"": ""language"", ""attribute_value"": [""en-us""]}, {""attribute_name"": ""printer-uri"", ""attribute_type"": ""uri"", ""attribute_value"": [""ipp://3.15.22.167:631/ipp""]}, {""attribute_name"": ""requested-attributes"", ""attribute_type"": ""keyword"", ""attribute_value"": [""all""]}], ""group_type"": ""Operation-Attributes-Tag""}], ""operation"": ""Get-Printer-Attributes"", ""request_id"": ""00000001"", ""version"": ""2.1""}",6,"Criminal IP, CINS Army, CyRadar, Fortinet, IPsum, SOCRadar","malicious, malware",,-55,US,AS6939 Hurricane Electric LLC,1
